"總目","帳目","分目(編號)","分目","項目(編號)","涵蓋的範圍","核准
承擔額
$'000","截至
31.3.2017止
的累積開支
$'000","2017-18
修訂預算開支
$'000","結餘
$'000"
"63","經營帳目","700","一般非經常開支","856","社區重點項目計劃(黃大仙區)－摩士公園的康樂設施改善工程項目的非工程部分",5990,2893,1972,1125
"63","經營帳目","700","一般非經常開支","858","社區重點項目計劃(北區)－改善粉嶺蝴蝶山及畫眉山之行山徑及增建附屬設施項目的非工程部分",5117,1096,644,3377
"63","經營帳目","700","一般非經常開支","865","社區重點項目計劃(深水埗區)－美孚鄰舍活動中心項目的非工程部分",5050,1239,1456,2355
"63","經營帳目","700","一般非經常開支","866","社區重點項目計劃(北區)－改善沙頭角之行山徑及增建設施項目的非工程部分",5108,1004,644,3460
"63","經營帳目","700","一般非經常開支","867","社區重點項目計劃(沙田區)－活化城門河河濱沙田市中心段項目的非工程部分",3622,872,1308,1442
"63","經營帳目","700","一般非經常開支","868","社區重點項目計劃(離島區)－改善梅窩銀礦灣沙灘及附屬設施項目的非工程部分",3450,1054,950,1446
"63","經營帳目","700","一般非經常開支","869","社區重點項目計劃(離島區)－榕樹灣圖書館及南丫島歷史文物室項目的非工程部分",1550,888,550,112
"63","經營帳目","700","一般非經常開支","870","區議員的外訪撥款(2016–2019任期)",4740,33,1382,3325
"63","經營帳目","700","一般非經常開支","892","伙伴倡自強社區協作計劃 (2016-17至2019-20)",150000,2893,9808,137299
"70","非經營帳目","603","機器、車輛及設備","801","更換入境事務處船隻編號 4",19170,0,600,18570
"70","非經營帳目","603","機器、車輛及設備","827","更換入境事務處船隻編號 6",12580,963,7988,3629
"72","經營帳目","700","一般非經常開支","801","「青年傳誠」計劃",4000,0,1000,3000
"72","經營帳目","700","一般非經常開支","803","為公務員製作網上學習教材",1000,0,0,1000
"72","經營帳目","700","一般非經常開支","804","製作多媒體反貪宣傳短片計劃",2000,0,0,2000
"90","經營帳目","700","一般非經常開支","802","為鼓勵就業交通津貼計劃受助人提供的額外撥款2018",53000,0,0,53000
"90","經營帳目","700","一般非經常開支","841","鼓勵就業交通津貼計劃",4805000,1712975,294700,2797325
"92","經營帳目","700","一般非經常開支","512","僱用翻譯和中文打字服務",5100,3296,150,1654
"92","經營帳目","700","一般非經常開支","513","在內地進行模擬審訊",2400,1973,166,261
"92","經營帳目","700","一般非經常開支","514","推廣法治和香港的法律制度",8600,6659,50,1891
"92","經營帳目","700","一般非經常開支","519","在香港拓展與內地有關的法律服務",4335,2470,280,1585
"95","經營帳目","700","一般非經常開支","805","更新香港鐵路博物館常設展覽",14950,0,4600,10350
"95","經營帳目","700","一般非經常開支","835","舉辦李小龍展覽",24850,24011,549,290
"95","經營帳目","700","一般非經常開支","836","更新香港科學館常設展覽",76000,3771,2078,70151
"95","經營帳目","700","一般非經常開支","837","更新香港海防博物館常設展覽及古蹟徑",30800,474,1500,28826
"95","經營帳目","700","一般非經常開支","838","更新香港歷史博物館常設展覽",466000,4015,2116,459869
"95","經營帳目","700","一般非經常開支","839","更新香港文化博物館常設展覽",43500,9292,2660,31548
"95","經營帳目","700","一般非經常開支","841","接受兩項大型捐贈以豐富香港藝術館藏品",39400,0,0,39400
"95","經營帳目","700","一般非經常開支","851","更新香港科學館電訊廊",40000,0,0,40000
"95","非經營帳目","600","工程","049","達德公所修復工程",9800,7048,2000,752
"95","非經營帳目","600","工程","462","仁敦岡書室修復工程",6980,5350,800,830
"95","非經營帳目","600","工程","802","新界粉嶺龍躍頭覲龍圍圍牆及更樓結構維修工程",9850,0,1000,8850
"95","非經營帳目","600","工程","803","新界元朗新田麟峯文公祠結構維修工程",9000,38,0,8962
"95","非經營帳目","600","工程","808","上環荷李活道文武廟修復工程",9955,1712,500,7743
"95","非經營帳目","600","工程","813","沙頭角葉定仕故居修復工程",7670,4313,400,2957
"95","非經營帳目","600","工程","843","新界粉嶺龍躍頭松嶺鄧公祠結構維修工程",6435,1008,1362,4065
"95","非經營帳目","600","工程","879","新界粉嶺龍躍頭老圍結構維修工程",9970,4438,667,4865
"95","非經營帳目","600","工程","883","新界上水廖萬石堂結構維修工程",9870,1847,380,7643
"95","非經營帳目","600","工程","887","九龍窩打老道東華三院文物館大型修葺及修復工程",4895,2295,324,2276
"95","非經營帳目","600","工程","893","新界沙頭角下禾坑發達堂修復工程",7953,1208,10,6735
"95","非經營帳目","600","工程","898","中環花園道梅夫人婦女會外部修復及粉飾工程",6200,5595,150,455
"95","非經營帳目","603","機器、車輛及設備","801","更換香港太空館天象廳天象節目製作及投影系統",16500,0,680,15820
"95","非經營帳目","603","機器、車輛及設備","807","更換屯門文娛廣場冷水機系統",33060,0,0,33060
"95","非經營帳目","603","機器、車輛及設備","831","更換香港電影資料館一樓電影膠卷冷凍庫自動控制冷卻器",20880,0,0,20880
"95","非經營帳目","603","機器、車輛及設備","832","更換沙田大會堂冷水機及冷卻塔系統",22000,0,0,22000
"95","非經營帳目","603","機器、車輛及設備","840","更換香港歷史博物館天台冷氣機房冷凍機組",40000,0,0,40000
"95","非經營帳目","603","機器、車輛及設備","859","更換香港體育館空調系統",27600,0,13800,13800
"95","非經營帳目","603","機器、車輛及設備","860","更換香港中央圖書館閉路電視系統",11182,0,231,10951
"95","非經營帳目","603","機器、車輛及設備","861","更換沙田大會堂高效能水冷式離心製冷機 (1號)",12860,0,200,12660
"95","非經營帳目","603","機器、車輛及設備","862","更換馬鞍山體育館及公共圖書館製冷水機機組",12000,0,150,11850
"95","非經營帳目","677","購藏本地藝術家的作品和委約他們創作藝術品","827","購藏本地藝術家的作品和委約他們創作藝術品",50000,28171,8000,13829
"96","經營帳目","700","一般非經常開支","801","設立駐雅加達經濟貿易辦事處的一筆過費用",9400,1140,3600,4660
"100","經營帳目","700","一般非經常開支","916","本地貨船安裝船舶自動識別系統資助",4673,0,64,4609
"100","非經營帳目","603","機器、車輛及設備","812","更換 4 艘巡邏船",46400,6890,24900,14610
"100","非經營帳目","603","機器、車輛及設備","832","更換海道測量船 「水文2號」",43500,437,0,43063
"100","非經營帳目","603","機器、車輛及設備","874","更換巡邏船「海事5號」",14850,736,1170,12944
"100","非經營帳目","603","機器、車輛及設備","875","更換巡邏船「海事6號」",14850,736,1170,12944
"100","非經營帳目","603","機器、車輛及設備","876","更換巡邏船「海事8號」",14850,736,50,14064
"100","非經營帳目","603","機器、車輛及設備","893","更換海道測量船「水文1號」",13950,0,1110,12840
"106","經營帳目","824","提供款項予亞洲開發基金第十次補充資金活動","816","提供款項予亞洲開發基金第十次補充資金活動",260180,130805,38764,90611
"106","經營帳目","825","提供款項予亞洲開發基金第十一次補充資金活動","801","提供款項予亞洲開發基金第十一次補充資金活動",137165,0,21814,115351
"112","經營帳目","700","一般非經常開支","540","將歷史檔案製成縮微膠卷",540,312,20,208
"112","經營帳目","700","一般非經常開支","818","外判在立法會會議過程正式紀錄及立法會委員會文件翻譯方面額外增加的工作",2190,0,0,2190
